dataset,model,randomseed,train_r2,test_r2,json
609_fri_c0_1000_5,QM-11-bic,0,0.957301257476387,0.9533105650834685,"{""program"": {""codes"": [""target"", ""gaussian:2"", ""oz3"", ""gaussian:2"", ""add:2"", ""oz4"", ""multiply:2"", ""oz1"", ""oz2"", ""gaussian:2"", ""oz4"", ""oz5"", ""add:2"", ""oz2"", ""oz1"", ""tanh:1"", ""add:2"", ""oz2"", ""add:2"", ""add:2"", ""oz5"", ""gaussian:2"", ""oz3"", ""squared:1"", ""gaussian:2"", ""add:2"", ""add:2"", ""linear:1"", ""add:2"", ""add:2"", ""multiply:2"", ""gaussian:2"", ""multiply:2"", ""add:2"", ""oz2"", ""gaussian:2"", ""multiply:2""], ""data"": {}, ""qid"": 14}, ""params"": [{""scale"": 2.5778424739837646, ""scale_offset"": 0.0, ""w"": -3.595019019194586, ""bias"": 1.8839739795683546, ""detect_scale"": 0}, {}, {""scale"": 0.5850442819152507, ""scale_offset"": -0.010809782093390823, ""w"": -0.3247480037023701, ""bias"": 0.009749982051325781, ""detect_scale"": 0}, {}, {}, {""scale"": 0.5856279732838122, ""scale_offset"": 0.0371963998018764, ""w"": -0.016827592214633636, ""bias"": 0.4306915605437462, ""detect_scale"": 0}, {}, {""scale"": 0.574791832928868, ""scale_offset"": -0.03425364021025598, ""w"": 0.21272162937986483, ""bias"": 0.21013606549398434, ""detect_scale"": 0}, {""scale"": 0.5884460524290721, ""scale_offset"": -0.003308866202365607, ""w"": -0.9873914364892907, ""bias"": -0.9722777593576778, ""detect_scale"": 0}, {}, {""scale"": 0.5856279732838122, ""scale_offset"": 0.0371963998018764, ""w"": -0.0908136650178494, ""bias"": -0.5164196097447578, ""detect_scale"": 0}, {""scale"": 0.5782799974534913, ""scale_offset"": 0.1164554334776476, ""w"": 0.07942154618276442, ""bias"": 0.32583559328698486, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""gaussian:2"", ""in-linear:0"", ""gaussian:2"", ""add:2"", ""in-linear:0"", ""multiply:2"", ""in-linear:0"", ""in-linear:0"", ""gaussian:2"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
612_fri_c1_1000_5,QM-11-bic,0,0.9428083986777931,0.9282414624538541,"{""program"": {""codes"": [""target"", ""multiply:2"", ""add:2"", ""add:2"", ""oz4"", ""gaussian:2"", ""oz1"", ""oz2"", ""gaussian:2"", ""oz3"", ""oz2"", ""oz5"", ""oz2"", ""oz4"", ""oz4"", ""multiply:2"", ""add:2"", ""gaussian:2"", ""gaussian:2"", ""multiply:2"", ""oz5"", ""multiply:2"", ""oz5"", ""oz3"", ""gaussian:2"", ""inverse:1"", ""oz2"", ""multiply:2"", ""add:2"", ""exp:1"", ""gaussian:2"", ""multiply:2"", ""add:2"", ""gaussian:2"", ""oz2""], ""data"": {}, ""qid"": 2}, ""params"": [{""scale"": 2.633420944213867, ""scale_offset"": 0.0, ""w"": -2.0756072312683425, ""bias"": -1.1452124771596903, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.5853501958910948, ""scale_offset"": -0.0018873318210244178, ""w"": -0.17132466923194725, ""bias"": -1.3126874624722384, ""detect_scale"": 0}, {}, {""scale"": 0.4612520546030503, ""scale_offset"": -0.12895894351252354, ""w"": 1.4639480428740639, ""bias"": -0.5951367930086902, ""detect_scale"": 0}, {""scale"": 0.5815749499963602, ""scale_offset"": -0.08182740150392055, ""w"": 1.2573986752464168, ""bias"": -0.7003449366774879, ""detect_scale"": 0}, {}, {""scale"": 0.5859238982767906, ""scale_offset"": -0.11636570262687747, ""w"": 0.432696238752889, ""bias"": 0.05167539333928282, ""detect_scale"": 0}, {""scale"": 0.5815749499963602, ""scale_offset"": -0.08182740150392055, ""w"": -0.5119588326943695, ""bias"": -0.8957106014385451, ""detect_scale"": 0}, {""scale"": 0.5891380522975228, ""scale_offset"": 0.024535959860309958, ""w"": 0.07386963994384885, ""bias"": 0.7161557891906336, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""multiply:2"", ""add:2"", ""add:2"", ""in-linear:0"", ""gaussian:2"", ""in-linear:0"", ""in-linear:0"", ""gaussian:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
618_fri_c3_1000_50,QM-11-bic,0,0.9004586528173977,0.8881621457795409,"{""program"": {""codes"": [""target"", ""add:2"", ""multiply:2"", ""oz4"", ""oz3"", ""gaussian:2"", ""gaussian:2"", ""add:2"", ""oz1"", ""oz2"", ""oz18"", ""oz5"", ""oz15"", ""add:2"", ""oz10"", ""sqrt:1"", ""oz42"", ""oz47"", ""linear:1"", ""gaussian:2"", ""multiply:2"", ""oz26"", ""add:2"", ""oz20"", ""sqrt:1"", ""gaussian:2"", ""multiply:2"", ""add:2"", ""multiply:2"", ""gaussian:2"", ""inverse:1"", ""multiply:2"", ""oz48"", ""oz49"", ""multiply:2"", ""exp:1"", ""multiply:2""], ""data"": {}, ""qid"": 8}, ""params"": [{""scale"": 2.775979161262512, ""scale_offset"": 0.0, ""w"": 1.5505696470743204, ""bias"": -0.7548559635961041, ""detect_scale"": 0}, {}, {}, {""scale"": 0.5866211333967395, ""scale_offset"": 0.026407406425103544, ""w"": 0.8196102423285623, ""bias"": -0.05565498685968003, ""detect_scale"": 0}, {""scale"": 0.38797634311347035, ""scale_offset"": -0.03394234399870038, ""w"": 0.24428746377427282, ""bias"": 0.14414591051065806, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.4557339623614283, ""scale_offset"": -0.032470966653898356, ""w"": -1.181674199284094, ""bias"": 1.4239050421061255, ""detect_scale"": 0}, {""scale"": 0.579531475715398, ""scale_offset"": -0.026780667268671097, ""w"": -1.117796400631181, ""bias"": -0.5342338331597853, ""detect_scale"": 0}, {""scale"": 0.5882093538352583, ""scale_offset"": 0.006981087133288382, ""w"": -0.1963904465753309, ""bias"": -0.01660805727141769, ""detect_scale"": 0}, {""scale"": 0.361643666006015, ""scale_offset"": -0.013337943055666983, ""w"": -0.2583769041469521, ""bias"": 0.47929478278890664, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""multiply:2"", ""in-linear:0"", ""in-linear:0"", ""gaussian:2"", ""gaussian:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
620_fri_c1_1000_25,QM-11-bic,0,0.9070632566091312,0.9138281660352503,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""gaussian:2"", ""oz2"", ""oz1"", ""multiply:2"", ""oz4"", ""gaussian:1"", ""oz2"", ""oz5"", ""multiply:2"", ""oz17"", ""oz5"", ""multiply:2"", ""gaussian:2"", ""gaussian:2"", ""oz5"", ""linear:1"", ""tanh:1"", ""oz18"", ""oz14"", ""gaussian:2"", ""linear:1"", ""oz13"", ""multiply:2"", ""gaussian:2"", ""gaussian:1"", ""gaussian:2"", ""add:2"", ""sqrt:1"", ""multiply:2"", ""add:2"", ""oz13"", ""tanh:1"", ""gaussian:2"", ""add:2"", ""oz19"", ""squared:1"", ""gaussian:2"", ""gaussian:2"", ""linear:1""], ""data"": {}, ""qid"": 5}, ""params"": [{""scale"": 2.496110200881958, ""scale_offset"": 0.0, ""w"": -1.4779426774440907, ""bias"": -0.19328962776739983, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.5937664071557115, ""scale_offset"": -0.037323025338351724, ""w"": -1.4188070350185367, ""bias"": 0.738335332445727, ""detect_scale"": 0}, {""scale"": 0.4584999360781103, ""scale_offset"": -0.023714023634791373, ""w"": -1.60907327858264, ""bias"": 0.5350255415327347, ""detect_scale"": 0}, {}, {""scale"": 0.5720270735765592, ""scale_offset"": 0.14576931099034846, ""w"": -0.2071845642343878, ""bias"": -1.1980675834882109, ""detect_scale"": 0}, {}, {""scale"": 0.5937664071557115, ""scale_offset"": -0.037323025338351724, ""w"": 0.3656645716794397, ""bias"": -0.19313921542585946, ""detect_scale"": 0}, {""scale"": 0.5857915550943709, ""scale_offset"": 0.0281915742252022, ""w"": -0.08860907613778118, ""bias"": 0.6075353320412983, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""gaussian:2"", ""in-linear:0"", ""in-linear:0"", ""multiply:2"", ""in-linear:0"", ""gaussian:1"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
622_fri_c2_1000_50,QM-11-bic,0,0.8765564816935101,0.8667272781303581,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""oz5"", ""oz1"", ""add:2"", ""gaussian:1"", ""add:2"", ""oz2"", ""oz1"", ""oz4"", ""oz25"", ""multiply:2"", ""sqrt:1"", ""gaussian:2"", ""oz28"", ""add:2"", ""squared:1"", ""oz13"", ""oz4"", ""oz49"", ""oz50"", ""exp:1"", ""multiply:2"", ""log:1"", ""oz32"", ""oz31"", ""oz31"", ""gaussian:2"", ""squared:1"", ""exp:1"", ""gaussian:2"", ""tanh:1"", ""multiply:2"", ""oz23"", ""add:2"", ""add:2"", ""oz22"", ""oz16""], ""data"": {}, ""qid"": 14}, ""params"": [{""scale"": 2.3371585607528687, ""scale_offset"": 0.0, ""w"": -1.1206484741908487, ""bias"": 0.3344129195688892, ""detect_scale"": 0}, {}, {}, {""scale"": 0.57835016750635, ""scale_offset"": 0.019263150028884412, ""w"": -0.09987217786854391, ""bias"": 0.67738045843479, ""detect_scale"": 0}, {""scale"": 0.4516433662931565, ""scale_offset"": 0.026501701056025923, ""w"": -0.1311300509667361, ""bias"": -0.025062001329547653, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.5867354042048492, ""scale_offset"": 0.006982983082532882, ""w"": 1.309825463798596, ""bias"": 0.5998488701531671, ""detect_scale"": 0}, {""scale"": 0.4516433662931565, ""scale_offset"": 0.026501701056025923, ""w"": 1.425288078835343, ""bias"": -1.7164841224788054, ""detect_scale"": 0}, {""scale"": 0.582523512699679, ""scale_offset"": 2.115026209503412e-05, ""w"": -0.19244972246809364, ""bias"": -0.5908541088196446, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""add:2"", ""gaussian:1"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
623_fri_c4_1000_10,QM-11-bic,0,0.9160500465455563,0.9043268519468799,"{""program"": {""codes"": [""target"", ""gaussian:2"", ""add:2"", ""add:2"", ""gaussian:2"", ""oz3"", ""add:2"", ""oz1"", ""oz2"", ""oz5"", ""oz4"", ""oz2"", ""oz1"", ""gaussian:2"", ""gaussian:2"", ""add:2"", ""add:2"", ""gaussian:2"", ""inverse:1"", ""gaussian:2"", ""oz1"", ""add:2"", ""multiply:2"", ""oz2"", ""oz5"", ""oz10"", ""multiply:2"", ""gaussian:2"", ""oz1"", ""multiply:2"", ""oz6"", ""gaussian:2"", ""oz1"", ""tanh:1"", ""oz10"", ""oz4"", ""oz8"", ""gaussian:2"", ""multiply:2""], ""data"": {}, ""qid"": 13}, ""params"": [{""scale"": 3.198885202407837, ""scale_offset"": 0.0, ""w"": 2.5402466756124698, ""bias"": -0.6764155964026012, ""detect_scale"": 0}, {}, {}, {}, {}, {""scale"": 0.35977728449469076, ""scale_offset"": 0.07479051484237426, ""w"": 0.22880229012093914, ""bias"": 0.5333807859287942, ""detect_scale"": 0}, {}, {""scale"": 0.44950230658668733, ""scale_offset"": 0.052886132870800795, ""w"": 1.5279864838064559, ""bias"": -1.51073258206915, ""detect_scale"": 0}, {""scale"": 0.5852699867981926, ""scale_offset"": 0.05173226505331695, ""w"": 1.3765305009165902, ""bias"": 0.4118773967788441, ""detect_scale"": 0}, {""scale"": 0.3484549957380912, ""scale_offset"": 0.0672370378896594, ""w"": -0.12385940015949447, ""bias"": 0.24097383512617376, ""detect_scale"": 0}, {""scale"": 0.5882814387445856, ""scale_offset"": 0.016731462856754656, ""w"": -0.061813257712641734, ""bias"": 0.4277759953141824, ""detect_scale"": 0}, {""scale"": 0.5852699867981926, ""scale_offset"": 0.05173226505331695, ""w"": 0.32035163671643857, ""bias"": -0.10596114287178468, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""gaussian:2"", ""add:2"", ""add:2"", ""gaussian:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
628_fri_c3_1000_5,QM-11-bic,0,0.9409306154753109,0.9330855544937853,"{""program"": {""codes"": [""target"", ""multiply:2"", ""add:2"", ""oz4"", ""gaussian:2"", ""oz1"", ""gaussian:2"", ""oz3"", ""add:2"", ""oz2"", ""oz1"", ""oz2"", ""oz3"", ""exp:1"", ""oz1"", ""sqrt:1"", ""oz1"", ""oz2"", ""exp:1"", ""oz5"", ""gaussian:2"", ""add:2"", ""sqrt:1"", ""gaussian:2"", ""multiply:2"", ""add:2"", ""oz5"", ""oz1"", ""oz1"", ""inverse:1"", ""add:2"", ""oz4"", ""oz5"", ""add:2"", ""multiply:2"", ""oz5"", ""sqrt:1""], ""data"": {}, ""qid"": 14}, ""params"": [{""scale"": 2.515788435935974, ""scale_offset"": 0.0, ""w"": 1.164504448431145, ""bias"": -0.32772002613728984, ""detect_scale"": 0}, {}, {}, {""scale"": 0.5773956621235731, ""scale_offset"": -0.05645562868192792, ""w"": 0.20713731879371378, ""bias"": -0.35093485859097145, ""detect_scale"": 0}, {}, {""scale"": 0.45703720355347366, ""scale_offset"": -0.04041418785694986, ""w"": 0.47859866887388325, ""bias"": -0.09995139908656857, ""detect_scale"": 0}, {}, {""scale"": 0.4766007579607239, ""scale_offset"": -0.0006689732824452186, ""w"": -0.34490194901668325, ""bias"": 0.0593539996039343, ""detect_scale"": 0}, {}, {""scale"": 0.5721833980892315, ""scale_offset"": -0.017228082459419966, ""w"": 0.8791416524101576, ""bias"": 0.6452829314895792, ""detect_scale"": 0}, {""scale"": 0.45703720355347366, ""scale_offset"": -0.04041418785694986, ""w"": 1.0655437385804336, ""bias"": -1.4182108123257766, ""detect_scale"": 0}, {""scale"": 0.5721833980892315, ""scale_offset"": -0.017228082459419966, ""w"": 0.6156985882543492, ""bias"": 1.145293151598465, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""multiply:2"", ""add:2"", ""in-linear:0"", ""gaussian:2"", ""in-linear:0"", ""gaussian:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
banana,QM-11-bic,0,0.6670733086908531,0.6442396206149092,"{""program"": {""codes"": [""target"", ""add:2"", ""gaussian:2"", ""add:2"", ""At2"", ""multiply:2"", ""At1"", ""At1"", ""At2"", ""gaussian:2"", ""At2"", ""At1"", ""At2"", ""At1"", ""gaussian:2"", ""gaussian:2"", ""sqrt:1"", ""gaussian:2"", ""linear:1"", ""add:2"", ""tanh:1"", ""At1"", ""add:2"", ""At1"", ""At1"", ""At1"", ""multiply:2"", ""multiply:2"", ""add:2"", ""At1"", ""At1"", ""At2"", ""tanh:1"", ""multiply:2"", ""add:2""], ""data"": {}, ""qid"": 9}, ""params"": [{""scale"": 0.5, ""scale_offset"": 0.0, ""w"": -2.5513989538269763, ""bias"": 2.2209461743190064, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.4926108374384236, ""scale_offset"": -0.013619912000000007, ""w"": 1.7383869206214808, ""bias"": -0.8638141084412945, ""detect_scale"": 0}, {}, {""scale"": 0.3795066413662239, ""scale_offset"": -0.024877200000000006, ""w"": 2.1643284579001905, ""bias"": -0.6614901354002654, ""detect_scale"": 0}, {""scale"": 0.3795066413662239, ""scale_offset"": -0.024877200000000006, ""w"": 1.0533187590624435, ""bias"": 0.6026297783619883, ""detect_scale"": 0}, {""scale"": 0.4926108374384236, ""scale_offset"": -0.013619912000000007, ""w"": 0.27549139900180436, ""bias"": 0.11662735270031066, ""detect_scale"": 0}, {}, {""scale"": 0.4926108374384236, ""scale_offset"": -0.013619912000000007, ""w"": 2.4075318782731934, ""bias"": 1.4618624074500672, ""detect_scale"": 0}, {""scale"": 0.3795066413662239, ""scale_offset"": -0.024877200000000006, ""w"": 1.5958090596899068, ""bias"": 0.1731071584769428, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""gaussian:2"", ""add:2"", ""in-linear:0"", ""multiply:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""gaussian:2"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
titanic,QM-11-bic,0,0.36259846976282994,0.20932514294463245,"{""program"": {""codes"": [""target"", ""tanh:1"", ""add:2"", ""inverse:1"", ""class"", ""multiply:2"", ""gender"", ""age"", ""age"", ""country"", ""age"", ""gender"", ""add:2"", ""linear:1"", ""gaussian:2"", ""add:2"", ""gender"", ""sibsp"", ""age"", ""exp:1"", ""linear:1"", ""fare"", ""fare"", ""log:1"", ""class"", ""age"", ""fare"", ""multiply:2"", ""embarked"", ""multiply:2"", ""multiply:2"", ""gaussian:2"", ""add:2"", ""gaussian:2"", ""class""], ""data"": {}, ""qid"": 2}, ""params"": [{""scale"": 0.5, ""scale_offset"": 0.0, ""w"": 0.7944809033050197, ""bias"": 1.1474898563599125, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.3333333333333333, ""scale_offset"": 1.96, ""w"": 5.285035511841011, ""bias"": 2.8417644052134343, ""detect_scale"": 0}, {}, {""scale"": 2.0, ""scale_offset"": 0.248, ""w"": -2.2232313702758537, ""bias"": 1.5248235649703636, ""detect_scale"": 0}, {""scale"": 0.0273972602739726, ""scale_offset"": 30.96, ""w"": -2.3120211568427003, ""bias"": -1.2627074231625375, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""tanh:1"", ""add:2"", ""inverse:1"", ""in-linear:0"", ""multiply:2"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
1028_SWD,QM-11-bic,1,0.3663781412155277,0.3311820402700668,"{""program"": {""codes"": [""target"", ""add:2"", ""In3"", ""add:2"", ""In10"", ""In5"", ""In10"", ""In9"", ""gaussian:2"", ""In8"", ""In7"", ""In8"", ""In6"", ""In5"", ""sqrt:1"", ""squared:1"", ""multiply:2"", ""In7"", ""In4"", ""In3"", ""gaussian:2"", ""gaussian:1"", ""In5"", ""add:2"", ""squared:1"", ""gaussian:2"", ""sqrt:1"", ""linear:1"", ""In10"", ""In5"", ""add:2"", ""In1"", ""gaussian:1"", ""gaussian:2""], ""data"": {}, ""qid"": 24}, ""params"": [{""scale"": 1.5, ""scale_offset"": 0.0, ""w"": 0.30938170673216037, ""bias"": 2.174157497597203, ""detect_scale"": 0}, {}, {""scale"": 0.6666666666666666, ""scale_offset"": 2.236, ""w"": 1.1723598370077064, ""bias"": -0.1098383367324155, ""detect_scale"": 0}, {}, {""scale"": 1.0, ""scale_offset"": 2.14, ""w"": 0.4236236616342208, ""bias"": 1.9681978357215661, ""detect_scale"": 0}, {""scale"": 0.6666666666666666, ""scale_offset"": 2.304, ""w"": 0.3548794401601867, ""bias"": -0.6288079896062659, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
1029_LEV,QM-11-bic,1,0.5980551586238071,0.5407053270024622,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""add:2"", ""In1"", ""In4"", ""In3"", ""tanh:1"", ""In2"", ""add:2"", ""In4"", ""In3"", ""In1"", ""In4"", ""squared:1"", ""gaussian:2"", ""In1"", ""gaussian:2"", ""In4"", ""gaussian:2"", ""In3"", ""In2"", ""In2"", ""gaussian:2"", ""In2"", ""add:2"", ""tanh:1"", ""gaussian:2"", ""multiply:2"", ""In3"", ""log:1"", ""gaussian:2"", ""In3"", ""gaussian:2"", ""In3""], ""data"": {}, ""qid"": 18}, ""params"": [{""scale"": 2.0, ""scale_offset"": 0.0, ""w"": -0.41302753476019816, ""bias"": 1.014359771668164, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.5, ""scale_offset"": 1.792, ""w"": -0.5543707676100668, ""bias"": -0.6122791108196344, ""detect_scale"": 0}, {""scale"": 0.5, ""scale_offset"": 2.084, ""w"": -0.4717662648349302, ""bias"": 1.0969987467694342, ""detect_scale"": 0}, {""scale"": 0.5, ""scale_offset"": 1.92, ""w"": -0.445386434897325, ""bias"": -0.16460924552299566, ""detect_scale"": 0}, {}, {""scale"": 0.5, ""scale_offset"": 1.972, ""w"": -1.6448766080432289, ""bias"": -0.05213518531056417, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""tanh:1"", ""in-linear:0""], ""version"": ""2022-06-30""}"
1030_ERA,QM-11-bic,1,0.3973809044234572,0.3691229875823615,"{""program"": {""codes"": [""target"", ""add:2"", ""in1"", ""add:2"", ""log:1"", ""add:2"", ""in2"", ""in3"", ""in4"", ""in1"", ""multiply:2"", ""in1"", ""exp:1"", ""exp:1"", ""gaussian:2"", ""in1"", ""in4"", ""add:2"", ""in3"", ""gaussian:2"", ""gaussian:2"", ""squared:1"", ""in4"", ""add:2"", ""inverse:1"", ""sqrt:1"", ""gaussian:2"", ""gaussian:2"", ""in4"", ""squared:1"", ""in4"", ""in2"", ""in4"", ""tanh:1"", ""in2"", ""gaussian:2"", ""add:2"", ""in3"", ""in1""], ""data"": {}, ""qid"": 1}, ""params"": [{""scale"": 4.0, ""scale_offset"": 0.0, ""w"": -0.41833089521207595, ""bias"": 1.1683306784892773, ""detect_scale"": 0}, {}, {""scale"": 0.14285714285714285, ""scale_offset"": 7.84, ""w"": -0.6435550605296865, ""bias"": 0.126639973061176, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.14285714285714285, ""scale_offset"": 6.54, ""w"": -1.7852906944470124, ""bias"": 1.8295656299917666, ""detect_scale"": 0}, {""scale"": 0.15384615384615385, ""scale_offset"": 6.756, ""w"": -0.5682379419647144, ""bias"": 0.5173669149673311, ""detect_scale"": 0}, {""scale"": 0.14285714285714285, ""scale_offset"": 6.508, ""w"": -0.30289545347834296, ""bias"": -0.5515995097348355, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""in-linear:0"", ""add:2"", ""log:1"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
1191_BNG_pbc,QM-11-bic,1,0.3206525931341201,0.2792256100484436,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""add:2"", ""Z8"", ""Z5"", ""D"", ""Z10"", ""Z17"", ""add:2"", ""Z1"", ""multiply:2"", ""add:2"", ""Z2"", ""Z13"", ""Z6"", ""Z15"", ""exp:1"", ""multiply:2"", ""gaussian:2"", ""multiply:2"", ""Z15"", ""Z12"", ""multiply:2"", ""sqrt:1"", ""Z6"", ""linear:1"", ""multiply:2"", ""multiply:2"", ""Z15"", ""log:1"", ""Z11"", ""add:2"", ""Z14"", ""Z4"", ""multiply:2""], ""data"": {}, ""qid"": 23}, ""params"": [{""scale"": 2396.993642807007, ""scale_offset"": 0.0, ""w"": 0.19174846017584365, ""bias"": 0.7885146109334975, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.09114843501314616, ""scale_offset"": 3.3004795253276824, ""w"": -0.9195526211995136, ""bias"": 0.4169636857336214, ""detect_scale"": 0}, {""scale"": 2.0, ""scale_offset"": 0.348, ""w"": 0.6869346311072932, ""bias"": -1.6069166133847597, ""detect_scale"": 0}, {""scale"": 2.0, ""scale_offset"": 0.624, ""w"": 0.7043082735340392, ""bias"": -0.13070318511852505, ""detect_scale"": 0}, {""scale"": 0.9875075458566772, ""scale_offset"": 3.479991744995117, ""w"": 1.339951966585547, ""bias"": 1.258633243252114, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
